User ID,Gender,Age,EstimatedSalary,MaritalStatus,EducationLevel,EmploymentStatus,CreditScore,LoanAmount,NumOfDependents,HomeOwnership,MobileBankingUsage,AnnualExpenses,InternetUsagePerDay,Purchased
102024,Male,32,25993,Divorced,Master,Retired,503,45308,0,Mortgage,0,29569,6.1,1
102025,Female,56,116341,Single,PhD,Unemployed,456,38948,1,Own,0,10940,3.61,1
102026,Male,30,113650,Divorced,PhD,Retired,325,49076,1,Own,1,37817,7.52,1
102027,Female,34,123325,Divorced,High School,Employed,720,40447,2,Rent,0,28196,1.18,1
102028,Female,49,144980,Married,Bachelor,Student,563,4606,1,Mortgage,1,11217,1.16,1
102029,Female,26,137595,Divorced,Master,Student,828,15678,3,Own,1,24433,5.62,1
102030,Male,57,72066,Married,Master,Student,769,34025,1,Rent,1,15934,1.83,1
102031,Male,37,131850,Divorced,High School,Employed,553,15388,2,Own,1,59377,7.38,1
102032,Male,43,62942,Married,High School,Student,845,18034,4,Own,1,12868,6.8,1
102033,Female,44,36138,Married,High School,Unemployed,446,44278,4,Mortgage,1,25273,2.8,1
102034,Male,38,138558,Married,PhD,Student,625,31920,3,Rent,0,45719,7.17,1
102035,Female,35,147408,Single,PhD,Unemployed,637,36193,3,Mortgage,1,31198,0.82,1
102036,Female,30,64527,Divorced,Master,Retired,417,16011,1,Own,0,49357,4.61,0
102037,Male,33,29190,Divorced,Bachelor,Unemployed,464,33347,1,Rent,0,52787,7.52,0
102038,Female,26,112259,Divorced,High School,Unemployed,849,32254,4,Mortgage,1,31363,6.92,1
102039,Male,29,139773,Single,PhD,Unemployed,497,34165,4,Rent,0,52459,3.17,1
102040,Male,55,98422,Married,Bachelor,Student,673,12106,0,Own,0,29019,1.87,1
102041,Male,36,75698,Divorced,High School,Employed,428,22786,4,Rent,1,59927,2.08,1
102042,Male,24,102315,Single,Bachelor,Employed,713,17944,4,Own,0,24739,4.36,1
102043,Male,52,113710,Single,High School,Unemployed,679,9381,3,Mortgage,1,30589,4.98,1
102044,Female,35,49086,Divorced,Bachelor,Student,300,42164,0,Own,1,68672,0.75,0
102045,Female,33,37322,Married,Master,Employed,466,12207,0,Own,1,46113,3.6,1
102046,Female,56,128132,Single,High School,Retired,315,29715,1,Rent,1,16093,6.73,1
102047,Male,21,145604,Divorced,High School,Retired,411,4371,1,Rent,1,11261,3.83,1
102048,Male,42,120814,Married,Master,Student,667,32359,0,Mortgage,0,56466,1.77,1
102049,Male,49,139324,Single,High School,Retired,401,36809,0,Rent,1,24840,7.66,1
102050,Female,57,103569,Single,High School,Retired,705,7844,1,Mortgage,1,52940,2.5,1
102051,Male,30,105610,Divorced,PhD,Retired,806,43665,3,Own,0,64646,6.49,0
102052,Female,34,148921,Divorced,Master,Employed,339,22782,3,Own,1,28792,1.95,1
102053,Female,54,23435,Married,PhD,Retired,847,37224,3,Rent,1,25650,3.67,1
102054,Male,23,121505,Divorced,Master,Unemployed,680,11876,3,Own,1,66357,4.18,1
102055,Male,36,73331,Divorced,Bachelor,Unemployed,815,24331,1,Own,1,46576,4.25,1
102056,Female,30,48942,Married,Master,Retired,796,38174,2,Mortgage,1,57201,4.37,0
102057,Male,43,79635,Divorced,Master,Unemployed,580,46933,4,Rent,1,26027,2.19,1
102058,Female,31,49059,Married,PhD,Employed,650,45559,4,Mortgage,1,43072,4.37,0
102059,Male,48,77557,Married,High School,Student,633,14144,4,Own,0,23309,4.11,1
102060,Male,21,133457,Married,Master,Unemployed,823,8649,4,Own,1,11845,2.07,1
102061,Female,56,72389,Divorced,High School,Retired,582,37645,1,Own,0,11810,7.91,1
102062,Male,25,73014,Married,Master,Student,618,39419,2,Rent,1,20228,6.99,1
102063,Female,42,52826,Divorced,PhD,Student,713,13818,1,Own,1,40225,7.16,0
102064,Male,30,50297,Married,Master,Retired,313,37880,2,Own,1,11882,5.64,0
102065,Female,49,63890,Divorced,Bachelor,Unemployed,355,32773,1,Mortgage,0,61972,1.7,1
102066,Female,55,41322,Married,Master,Employed,702,38333,0,Rent,0,31187,4.76,1
102067,Male,55,55739,Single,Master,Unemployed,641,26130,2,Own,0,9241,6.66,1
102068,Female,45,29719,Single,High School,Unemployed,498,27716,4,Mortgage,1,24493,0.79,0
102069,Male,47,99553,Single,High School,Employed,591,38745,2,Own,1,15729,4.22,1
102070,Male,20,28314,Married,Bachelor,Student,740,32297,3,Mortgage,0,17549,3.47,1
102071,Male,45,113831,Divorced,Master,Employed,377,20062,2,Own,0,43013,2.09,1
102072,Female,20,95164,Married,High School,Employed,411,30492,3,Rent,1,47587,3.34,0
102073,Female,51,127658,Married,Master,Retired,834,42543,3,Rent,1,29347,7.88,1
102074,Male,33,97028,Married,PhD,Retired,674,22325,0,Mortgage,1,42208,5.92,0
102075,Male,39,56113,Married,PhD,Unemployed,415,11188,2,Own,0,69772,2.75,1
102076,Female,49,137174,Divorced,Bachelor,Retired,441,1841,0,Rent,0,45378,5.04,1
102077,Male,55,35357,Married,PhD,Employed,496,11567,4,Own,1,6998,2.35,0
102078,Male,25,118865,Single,High School,Employed,839,37806,2,Rent,1,65270,5.08,1
102079,Female,25,40365,Single,High School,Retired,598,35572,1,Mortgage,1,55283,7.22,0
102080,Male,23,59029,Single,Bachelor,Retired,375,9921,1,Rent,0,39760,4.68,1
102081,Female,31,21737,Married,Master,Retired,829,5349,1,Own,1,51636,6.0,0
102082,Male,49,94632,Divorced,High School,Employed,399,10655,3,Own,0,62199,3.9,1
102083,Female,52,105474,Divorced,PhD,Student,778,48674,1,Own,0,53564,4.43,1
102084,Male,27,98218,Divorced,High School,Student,767,15879,4,Mortgage,0,30089,5.71,0
102085,Male,20,144606,Married,Bachelor,Retired,591,5946,2,Mortgage,1,42808,6.59,1
102086,Female,29,47499,Divorced,PhD,Unemployed,424,44127,2,Own,1,54864,5.45,0
102087,Male,48,130027,Single,PhD,Unemployed,818,24502,3,Own,0,32737,7.83,1
102088,Female,46,130402,Divorced,PhD,Student,322,30493,3,Rent,0,5214,6.65,1
102089,Male,22,148692,Married,Bachelor,Retired,461,7657,3,Rent,1,43514,6.33,1
102090,Female,42,127430,Married,Bachelor,Employed,805,49757,4,Rent,0,67782,6.84,1
102091,Female,58,66157,Divorced,Master,Unemployed,320,14266,2,Own,1,62947,2.61,0
102092,Female,48,76247,Married,Master,Unemployed,763,7240,0,Rent,1,61133,3.74,1
102093,Female,38,148411,Divorced,Master,Employed,782,22350,3,Own,1,41537,4.73,1
102094,Male,37,61034,Divorced,Bachelor,Employed,801,43353,1,Mortgage,1,42635,3.97,1
102095,Male,56,20294,Single,PhD,Retired,608,49544,0,Rent,0,63013,6.86,1
102096,Female,39,118072,Married,PhD,Employed,502,17640,0,Own,1,55232,0.7,1
102097,Female,21,44596,Single,High School,Employed,715,33895,3,Own,0,34230,2.07,1
102098,Female,30,118185,Married,Master,Employed,441,43342,1,Mortgage,0,14617,7.11,1
102099,Male,59,31434,Divorced,PhD,Student,406,30851,3,Mortgage,0,15461,0.94,1
102100,Male,37,78382,Married,PhD,Employed,828,12920,3,Mortgage,1,21858,2.2,1
102101,Male,30,58098,Divorced,PhD,Unemployed,836,15392,1,Mortgage,1,14323,3.13,0
102102,Male,34,24655,Married,PhD,Retired,590,15917,0,Rent,0,55014,6.13,0
102103,Female,53,103029,Single,Bachelor,Retired,610,31643,0,Mortgage,1,14003,4.7,1
102104,Female,50,66228,Single,Master,Retired,684,30227,1,Own,1,52283,7.66,0
102105,Female,18,23771,Divorced,PhD,Student,352,24251,0,Own,1,42040,2.21,1
102106,Male,32,94099,Single,PhD,Unemployed,482,25238,4,Own,1,13678,7.04,1
102107,Male,30,140811,Divorced,PhD,Employed,668,28723,3,Own,1,19749,2.62,1
102108,Male,34,76799,Divorced,PhD,Unemployed,312,35973,4,Own,0,63035,2.34,1
102109,Female,41,82257,Divorced,High School,Retired,459,29756,4,Mortgage,1,24492,4.24,1
102110,Female,25,37558,Married,PhD,Employed,583,9513,4,Own,1,32198,1.03,0
102111,Male,44,119468,Divorced,PhD,Retired,586,44316,2,Mortgage,0,21651,3.38,1
102112,Female,40,78436,Single,PhD,Retired,307,31225,2,Mortgage,1,30360,3.17,0
102113,Male,25,127779,Married,High School,Retired,371,5379,4,Mortgage,0,25257,1.7,1
102114,Male,25,144891,Single,Bachelor,Unemployed,397,41835,3,Mortgage,0,16163,6.96,1
102115,Female,43,143725,Divorced,High School,Unemployed,386,12305,4,Rent,1,44299,3.39,1
102116,Male,30,112103,Divorced,PhD,Retired,400,32722,4,Rent,0,23785,7.86,1
102117,Female,56,143400,Single,Bachelor,Retired,580,13148,2,Rent,0,26293,7.25,1
102118,Male,54,52376,Married,PhD,Employed,588,13901,4,Rent,1,32917,1.96,1
102119,Female,45,139154,Single,Bachelor,Retired,495,11888,3,Rent,0,65415,4.29,1
102120,Female,42,107458,Divorced,PhD,Retired,690,31099,3,Own,1,56468,5.01,1
102121,Female,33,97924,Married,PhD,Retired,749,43476,4,Rent,0,62328,6.64,1
102122,Male,19,49332,Divorced,Bachelor,Retired,667,45253,3,Own,1,61761,7.14,1
102123,Male,35,66737,Divorced,Bachelor,Unemployed,729,21708,4,Own,0,53432,5.18,0
102124,Female,34,109031,Single,PhD,Retired,395,47885,2,Mortgage,1,34941,0.76,1
102125,Female,47,93970,Divorced,High School,Student,560,28621,4,Mortgage,1,22585,4.11,0
102126,Male,56,71952,Single,High School,Retired,811,31001,0,Mortgage,0,26570,7.14,1
102127,Male,30,40991,Married,High School,Unemployed,420,33571,2,Rent,0,21660,5.86,0
102128,Male,49,47472,Divorced,High School,Student,665,15220,3,Own,1,59479,7.03,1
102129,Female,46,79946,Divorced,Bachelor,Student,631,25694,3,Rent,0,62650,5.56,1
102130,Male,47,125566,Married,Bachelor,Retired,351,17221,2,Mortgage,0,35245,0.83,1
102131,Male,35,46849,Single,High School,Retired,695,40849,0,Mortgage,0,54782,7.76,0
102132,Female,30,21541,Divorced,Master,Unemployed,617,3371,2,Own,1,56737,7.39,0
102133,Male,38,149237,Married,Master,Student,576,38784,1,Own,1,60813,1.45,1
102134,Male,47,22765,Divorced,Master,Student,493,40070,0,Mortgage,1,61593,1.35,0
102135,Male,38,63074,Single,PhD,Unemployed,320,40150,2,Rent,0,12400,4.54,1
102136,Female,34,122795,Single,High School,Retired,698,46375,1,Rent,0,38905,6.18,1
102137,Female,57,49283,Single,PhD,Employed,501,45220,4,Own,0,64525,3.37,1
102138,Female,36,121387,Single,Bachelor,Employed,765,23836,0,Mortgage,1,37168,1.52,1
102139,Female,32,140044,Married,Bachelor,Student,450,28161,4,Rent,1,11968,4.33,1
102140,Female,26,120161,Divorced,Master,Student,458,22180,1,Own,1,6713,3.03,1
102141,Female,27,20769,Married,Master,Retired,609,16865,3,Own,1,14240,3.14,0
102142,Female,48,37806,Single,Bachelor,Employed,803,19825,3,Own,0,47543,5.34,0
102143,Male,40,110518,Single,Master,Student,325,28275,3,Rent,0,41119,7.14,1
102144,Male,47,22972,Single,Master,Retired,365,2017,4,Own,0,45861,4.69,0
102145,Female,50,38256,Single,Bachelor,Employed,562,21885,0,Rent,1,35038,5.66,1
102146,Male,26,123903,Divorced,PhD,Unemployed,771,36815,4,Own,0,18100,5.45,1
102147,Male,18,145574,Single,Master,Student,466,47260,4,Rent,0,47794,4.63,1
102148,Female,52,38653,Divorced,PhD,Unemployed,453,11260,3,Mortgage,1,43983,2.83,1
102149,Male,28,123579,Single,Master,Employed,642,47662,4,Rent,1,53121,3.33,1
102150,Male,51,106669,Divorced,High School,Retired,712,12857,1,Mortgage,0,14143,2.87,1
102151,Male,33,59339,Divorced,PhD,Retired,483,38018,2,Own,1,64376,7.38,1
102152,Male,26,45757,Single,PhD,Employed,493,30230,2,Rent,0,22608,6.7,1
102153,Male,49,123376,Married,Master,Unemployed,301,25769,2,Own,0,26829,4.85,1
102154,Female,32,62399,Married,PhD,Retired,514,41159,3,Mortgage,1,45992,7.34,0
102155,Female,29,64013,Married,High School,Student,782,36214,3,Own,1,21480,7.15,1
102156,Female,50,117605,Married,Bachelor,Unemployed,331,33492,2,Own,0,9358,7.46,1
102157,Male,31,34706,Married,High School,Unemployed,314,24507,0,Own,1,20209,2.16,0
102158,Female,25,58231,Single,Bachelor,Student,617,44479,2,Mortgage,1,18201,5.88,0
102159,Male,25,47909,Single,High School,Employed,542,23679,4,Mortgage,0,8141,5.07,0
102160,Male,44,125754,Single,High School,Retired,316,45887,2,Rent,0,62132,6.0,1
102161,Male,29,145777,Single,PhD,Unemployed,833,4687,2,Rent,0,52396,2.48,1
102162,Male,18,96631,Single,High School,Retired,380,8864,0,Rent,1,69404,5.71,0
102163,Female,57,77572,Single,Master,Retired,735,7127,3,Rent,1,32353,3.57,1
102164,Female,59,105879,Divorced,Master,Unemployed,307,30473,3,Own,1,16470,6.76,1
102165,Male,28,83767,Divorced,Master,Employed,586,14834,4,Mortgage,0,21555,6.47,0
102166,Female,56,46469,Single,Master,Unemployed,485,9921,2,Mortgage,1,59005,2.09,1
102167,Male,48,21313,Single,PhD,Employed,823,29573,1,Own,0,34597,1.88,0
102168,Female,34,27847,Divorced,Master,Student,721,38876,4,Rent,1,35090,5.88,0
102169,Female,50,70222,Divorced,High School,Employed,765,5266,3,Mortgage,0,51335,4.63,1
102170,Male,49,94702,Single,Master,Employed,382,38713,0,Own,1,69775,4.68,1
102171,Female,46,29930,Divorced,PhD,Unemployed,782,9985,3,Own,0,30476,6.14,1
102172,Male,38,23285,Married,Bachelor,Retired,624,23068,3,Rent,0,69775,6.91,0
102173,Female,38,143637,Married,High School,Retired,718,25700,0,Rent,0,69004,2.29,1
102174,Male,57,55863,Married,High School,Employed,350,9366,2,Mortgage,0,67473,4.67,0
102175,Male,40,36704,Divorced,PhD,Employed,326,36319,2,Mortgage,1,66710,6.72,0
102176,Female,23,38705,Single,Bachelor,Unemployed,844,4848,3,Rent,1,13933,7.05,1
102177,Female,39,20555,Single,Master,Employed,361,31472,4,Mortgage,1,59583,2.66,1
102178,Male,55,41323,Single,Bachelor,Unemployed,470,4456,1,Rent,1,45305,1.28,0
102179,Female,54,90968,Divorced,High School,Student,585,20142,4,Own,1,64958,2.25,1
102180,Female,25,86922,Divorced,High School,Employed,416,13031,4,Own,0,15114,7.59,1
102181,Male,58,73915,Married,High School,Student,303,21139,3,Own,1,36272,3.97,1
102182,Male,52,129543,Divorced,Bachelor,Employed,365,21026,3,Mortgage,1,48657,3.64,1
102183,Female,28,30619,Married,Master,Employed,359,41887,1,Rent,0,62734,0.6,0
102184,Male,41,92390,Married,High School,Student,801,29777,1,Own,1,38726,0.88,1
102185,Male,38,148918,Single,PhD,Student,528,43930,1,Own,1,36858,5.52,1
102186,Male,19,128500,Divorced,Master,Unemployed,399,2660,3,Mortgage,1,58822,4.92,1
102187,Female,57,134337,Single,High School,Unemployed,418,28151,3,Mortgage,0,46303,4.82,1
102188,Female,36,79274,Single,Master,Student,368,25613,4,Own,0,8481,1.33,1
102189,Male,56,93173,Divorced,PhD,Employed,520,30066,3,Mortgage,1,55721,3.14,1
102190,Female,45,41225,Divorced,Bachelor,Unemployed,522,14208,2,Mortgage,0,67841,6.59,1
102191,Male,34,131266,Married,High School,Employed,803,44484,2,Mortgage,1,12931,1.81,1
102192,Female,23,46739,Married,PhD,Retired,510,46777,1,Mortgage,0,46415,7.12,1
102193,Male,36,67708,Married,High School,Unemployed,561,20960,3,Rent,0,59694,1.41,1
102194,Male,55,148041,Married,High School,Unemployed,817,31702,2,Mortgage,1,13635,1.77,1
102195,Female,45,73019,Single,Bachelor,Unemployed,547,23842,4,Mortgage,0,50252,4.08,1
102196,Male,19,96154,Single,Bachelor,Retired,556,12727,0,Rent,1,16107,7.59,0
102197,Female,55,122097,Divorced,Master,Student,362,47689,4,Mortgage,0,64754,2.97,1
102198,Female,54,27373,Married,PhD,Employed,691,33389,0,Mortgage,1,8481,5.44,0
102199,Male,21,55281,Married,PhD,Retired,839,27804,4,Own,0,62083,4.92,1
102200,Male,39,40187,Married,Bachelor,Student,716,14021,2,Own,1,27077,1.62,1
102201,Female,43,87863,Single,High School,Unemployed,352,45001,3,Own,1,6417,2.36,0
102202,Male,53,117927,Divorced,Master,Student,337,20092,0,Rent,1,27240,7.48,1
102203,Male,30,127113,Single,Bachelor,Student,607,29915,3,Mortgage,1,12676,1.89,1
102204,Male,49,104085,Divorced,Master,Student,352,46368,3,Rent,0,12011,5.71,1
102205,Male,34,137996,Divorced,Master,Employed,751,11501,2,Rent,1,60861,7.74,1
102206,Male,58,59220,Single,PhD,Student,760,42190,1,Mortgage,0,22054,1.4,1
102207,Female,53,142755,Single,Master,Student,785,16739,1,Mortgage,0,59565,3.49,1
102208,Female,36,27642,Divorced,PhD,Student,436,44653,0,Own,1,60153,2.18,0
102209,Male,52,99971,Single,High School,Student,671,8476,2,Mortgage,1,35744,2.16,1
102210,Male,57,75556,Single,High School,Retired,555,8931,3,Rent,1,23668,1.39,1
102211,Male,45,53760,Divorced,Bachelor,Retired,694,14699,4,Own,1,17748,5.37,0
102212,Female,18,58192,Divorced,High School,Student,336,3804,4,Rent,0,59592,6.1,0
102213,Male,59,144257,Married,PhD,Student,446,49904,0,Mortgage,1,46059,5.58,1
102214,Female,35,24381,Single,Master,Student,307,39343,0,Own,1,56939,7.43,0
102215,Female,57,116583,Divorced,Master,Unemployed,550,12775,0,Mortgage,1,62009,1.59,1
102216,Female,50,39558,Single,High School,Student,746,44449,2,Own,1,54559,2.9,1
102217,Male,29,50782,Single,PhD,Student,562,48686,4,Own,0,36898,3.08,1
102218,Female,25,24782,Divorced,Master,Retired,738,46874,2,Own,0,38745,2.24,0
102219,Male,41,111417,Married,High School,Retired,558,32586,2,Mortgage,0,53561,1.57,1
102220,Female,33,74712,Divorced,PhD,Retired,622,1607,3,Own,1,32374,4.15,1
102221,Male,21,125764,Divorced,PhD,Employed,829,32629,2,Own,0,26937,6.76,1
102222,Female,55,114945,Single,Master,Unemployed,600,38386,2,Mortgage,1,62486,7.66,1
102223,Male,44,39462,Married,Bachelor,Student,784,15089,3,Rent,0,69016,1.47,0
102224,Female,26,80030,Divorced,Bachelor,Retired,391,49336,1,Mortgage,1,28836,6.67,1
102225,Male,33,88519,Single,PhD,Employed,463,30708,3,Mortgage,0,65420,6.68,0
102226,Male,29,76411,Divorced,PhD,Student,634,38025,0,Own,1,36242,3.42,0
102227,Male,48,75206,Single,High School,Student,614,49699,1,Mortgage,1,13911,1.33,0
102228,Male,41,117469,Divorced,PhD,Retired,537,49562,4,Mortgage,0,31035,7.93,1
102229,Female,31,66950,Married,High School,Student,382,11223,2,Mortgage,1,29993,5.42,0
102230,Female,42,22523,Divorced,High School,Student,408,23943,1,Own,0,30680,7.87,0
102231,Male,51,80926,Single,High School,Student,477,22515,4,Mortgage,0,54696,4.13,1
102232,Female,20,29677,Divorced,PhD,Retired,549,30619,3,Own,0,61305,3.46,1
102233,Male,41,95828,Married,PhD,Employed,390,35132,3,Mortgage,1,11960,2.35,1
102234,Male,59,35089,Married,High School,Student,638,1751,0,Own,0,12544,7.88,1
102235,Female,26,24581,Married,Master,Employed,468,47005,0,Own,1,11302,2.4,1
102236,Male,43,31907,Married,PhD,Student,438,48476,1,Mortgage,1,27289,0.68,0
102237,Male,37,25609,Single,Bachelor,Retired,816,41313,2,Rent,0,36346,4.34,0
102238,Female,57,71153,Divorced,Master,Employed,483,6344,3,Mortgage,0,49248,3.33,1
102239,Male,27,70539,Married,Bachelor,Retired,469,34973,1,Rent,1,63116,2.46,0
102240,Male,36,64143,Divorced,PhD,Unemployed,661,10512,1,Own,1,47653,5.26,1
102241,Male,20,42936,Single,Master,Student,543,37655,1,Rent,0,30644,3.23,1
102242,Male,41,70182,Divorced,PhD,Unemployed,437,35098,0,Rent,1,33279,3.52,1
102243,Female,22,128261,Divorced,PhD,Unemployed,327,9622,3,Own,1,34910,0.67,1
102244,Female,20,131259,Married,Master,Unemployed,818,38451,0,Rent,1,53638,4.92,1
102245,Female,44,119524,Married,PhD,Student,697,19658,0,Mortgage,0,58375,1.42,1
102246,Male,33,115042,Single,Master,Retired,632,37133,1,Rent,0,53381,2.1,1
102247,Male,32,33163,Divorced,PhD,Unemployed,616,18647,4,Own,0,39341,5.88,1
102248,Female,52,146686,Single,High School,Employed,725,21620,4,Rent,1,59124,2.85,1
102249,Male,29,79758,Single,Bachelor,Student,435,38067,4,Own,0,57945,1.72,1
102250,Male,58,66057,Single,High School,Retired,566,4733,1,Own,0,28903,4.83,1
102251,Male,43,32537,Married,PhD,Retired,406,30675,2,Mortgage,1,40421,2.11,1
102252,Male,51,42419,Married,PhD,Unemployed,437,2665,3,Own,0,5540,2.53,1
102253,Female,40,62578,Divorced,PhD,Student,346,1860,1,Rent,0,39979,5.16,0
102254,Female,48,94991,Divorced,High School,Unemployed,667,28618,1,Mortgage,0,65040,6.05,1
102255,Female,37,141211,Divorced,PhD,Employed,305,28916,0,Mortgage,1,47518,6.05,1
102256,Male,29,142762,Married,Master,Retired,822,12681,4,Rent,1,46090,4.12,1
102257,Female,40,94599,Married,Bachelor,Retired,828,17520,1,Rent,0,48703,3.91,1
102258,Female,21,20834,Single,PhD,Student,571,23131,2,Mortgage,1,66943,6.41,1
102259,Male,40,52214,Married,PhD,Retired,365,23878,3,Own,0,26927,1.95,1
102260,Male,18,112934,Single,Bachelor,Student,719,12424,2,Mortgage,0,8820,1.64,1
102261,Female,42,143798,Single,Bachelor,Unemployed,638,39554,1,Mortgage,0,23615,5.49,1
102262,Female,19,120028,Married,Bachelor,Employed,797,27796,1,Mortgage,0,30401,3.57,1
102263,Female,47,141286,Single,High School,Student,768,10345,0,Own,1,56870,5.82,1
102264,Female,20,22413,Single,High School,Unemployed,630,28486,2,Rent,0,36701,2.42,0
102265,Male,38,29505,Divorced,PhD,Employed,430,23584,0,Rent,1,12690,2.94,1
102266,Female,42,140681,Single,Bachelor,Retired,829,27986,2,Rent,1,38790,7.23,1
102267,Female,37,122802,Married,PhD,Employed,737,12598,4,Own,0,64945,3.66,1
102268,Male,39,22105,Married,PhD,Employed,542,9325,4,Own,0,43122,4.93,0
102269,Female,38,88104,Single,PhD,Employed,762,19445,2,Rent,0,9226,1.3,1
102270,Male,50,148303,Divorced,High School,Retired,649,38146,0,Rent,0,30272,1.84,1
102271,Male,55,127634,Married,Bachelor,Student,316,44813,4,Rent,1,46997,0.77,0
102272,Male,32,134897,Married,PhD,Student,765,4730,1,Rent,1,5813,3.68,1
102273,Female,32,78408,Divorced,High School,Employed,662,12684,3,Own,1,57989,7.92,0
102274,Female,42,57679,Single,Master,Unemployed,509,39890,0,Rent,1,46618,7.05,1
102275,Male,38,136908,Married,Master,Unemployed,824,35563,2,Mortgage,0,32003,5.25,1
102276,Female,41,134921,Single,PhD,Employed,719,11041,3,Rent,0,22467,6.96,1
102277,Female,22,119096,Single,PhD,Employed,432,9187,3,Own,1,40742,4.96,1
102278,Male,23,99731,Single,Bachelor,Unemployed,313,38608,1,Mortgage,1,37035,3.27,1
102279,Male,40,132205,Single,Bachelor,Employed,343,33624,0,Mortgage,1,63527,1.8,1
102280,Female,21,85131,Married,PhD,Employed,676,11919,3,Mortgage,0,59718,5.4,0
102281,Male,44,84280,Divorced,High School,Student,594,4726,0,Own,0,28065,1.95,1
